"YEAR","PUNISH_QUYU","POWER_ID","POWER_COUNT","POWER_CODE","POWER_NAME","RANK_COUNT","COUNTIN"
2019.0,"福田区","51eeb45d-789a-4c5c-bf74-beba4f18b9f1",2.0,"114403045747534156020006","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",9.0,1.0
2019.0,"福田区","ce1ea049-ae00-4891-b2ec-b765a20b452a",2.0,"11440304593014589K020003","未经许可，擅自从事高危险性体育项目经营活动",9.0,1.0
2019.0,"光明区","9fad6652-223f-49f9-ac1a-6decd038ea35",6.0,"11440300693991870Q020431","对施工单位未向施工现场管理人员和作业人员进行方案交底和安全技术交底；项目专职安全生产管理人员未对专项施工方案实施情况进行现场监督的行政处罚",1.0,1.0
2019.0,"光明区","04d5e845-0c7b-4307-aad3-753e837a4237",4.0,"11440300007541512Q020002","对从事危及城镇排水与污水处理设施安全的活动的行政处罚",2.0,1.0
2019.0,"光明区","5776f472-deaf-4860-9b9d-abd1d3543944",4.0,"11440300MB2D28690E020002","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",2.0,1.0
2019.0,"光明区","c5cb0626-ab7e-4b33-9596-175d25bdc62b",2.0,"11440300MB2D067238020255","从事危及城镇排水与污水处理设施安全的活动的处罚",4.0,1.0
2019.0,"光明区","48801c07-f50a-4d18-9180-3576bb553c6d",2.0,"11440300693991870Q020280","对投标人相互串通，与招标人串通投标，向招标人或者评标委员会成员行贿谋取中标的处罚",4.0,1.0
2019.0,"光明区","a89dcba8-64e3-4e0d-a009-553b9237d042",1.0,"11440300MB2D067238020246","对在河道管理范围内倾倒、排放泥浆、粪渣等污染水体的物质活动的处罚",6.0,1.0
2019.0,"光明区","ed977319-c3b4-469f-bd7c-3d5210129d69",1.0,"11440300MB2D287034020257","对娱乐场所改建、扩建营业场所或者变更场地、主要设施设备、投资人员，或者变更娱乐经营许可证载明的事项的，未向原发证机关申请重新核发娱乐经营许可证，并向公安部门备案；需要办理变更登记的，未依法向工商行政管理部门办理变更登记的处罚",6.0,1.0
2019.0,"光明区","b54905fc-f98b-4b07-bf53-320e394ba466",1.0,"11440300695587927L020072","对歌舞娱乐场所播放的曲目、屏幕画面或者游艺娱乐场所电子游戏机内的游戏项目含有本条例第十三条禁止内容的行政处罚",6.0,1.0
2019.0,"光明区","d7ed60bb-740b-4a6a-add5-ec3f6c6e6922",1.0,"11440300007541512Q020018","对城镇排水与污水处理设施覆盖范围内的综合未按国家规定将污水排入城镇排水设施；在雨水、污水分流地区将污水排入雨水管网的行政处罚",6.0,1.0
2019.0,"光明区","f096ff42-169b-4e2c-831c-a11ce071e54b",1.0,"11440300MB2D067238020256","损毁城镇排水与污水处理设施的处罚",6.0,1.0
2019.0,"光明区","c53425db-b4c2-4d68-a9cf-870eb2e7f079",1.0,"11440300MB2D287034020035","对在规定的营业时间以外营业、接纳未成年人进入营业场所、经营非网络游戏、 擅自停止实施经营管理技术措施、未悬挂《网络文化经营许可证》或者未成年人禁入标志等行为的处罚",6.0,1.0
2019.0,"光明区","2322b0df-923e-4e2b-94e7-36f4c12c2185",1.0,"11440300695587927L020494","对没有建立承印验证制度、承印登记制度、印刷品保管制度、印刷品交付制度、印刷活动残次品销毁制度等的行政处罚",6.0,1.0
2019.0,"光明区","1eb4b211-c2a3-4481-ab6b-dbb300e5f5a9",1.0,"11440300MB2D28690E020003","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",6.0,1.0
2019.0,"光明区","8ddbc55a-1e1a-4cab-8cbe-73518dd769f3",1.0,"11440300MB2D287034020176","对未经批准，擅自从事出版物发行业务行为的处罚",6.0,1.0
2019.0,"光明区","7b0bc153-7318-498f-a004-23e5d0990efb",1.0,"11440300MB2D067238020250","从事危及城镇排水与污水处理设施安全的活动的处罚",6.0,1.0
2019.0,"光明区","486bccde-36ca-422d-a081-49fb39513f67",1.0,"114403005685088279020040","对非法占用已完成征转地补偿手续的国有土地，建筑物使用功能不违反城市规划，或者违反城市规划但可以采取改正措施加以利用的处罚",6.0,1.0
2019.0,"光明区","1aa633ba-0d65-4691-8b4b-25dc4afe32b2",1.0,"11440300693991870Q020427","对施工单位的主要负责人、项目负责人违反规定未履行安全生产管理职责的行政处罚",6.0,1.0
2019.0,"龙岗区","7f735df8-9766-44e2-a395-ba03bbec69f7",4.0,"1144030757002301X3020034","对未取得建设工程规划许可证；未按建设工程规划许可证的规定进行建设的行政处罚",1.0,1.0
2019.0,"龙岗区","dbc9c763-0790-4f7e-9dde-d203c3cf7ec1",4.0,"11440307MB2D2805X7020445","未取得排水许可证擅自向市政设施排水的行为处罚",1.0,1.0
2019.0,"龙岗区","d4f3b2d7-2908-4aaf-9118-a2827358cc52",2.0,"11440300MB2C93125R020127","对建设项目环境影响评价文件未报生态环境主管部门审查或经审查后未予批准，擅自开工建设的处罚",3.0,1.0
2019.0,"龙岗区","629d4ef4-3617-4e6e-be0e-a763b1ac0dff",2.0,"11440307MB2D2805X7020450","对在河道管理范围内，不得从事其他破坏河道水环境或者防洪安全的活动",3.0,1.0
2019.0,"龙岗区","1a14c91e-4c2a-4937-abef-95bebf4633b3",1.0,"11440307MB2D2805X7020448","对在河道管理范围内倾倒、排放泥浆、粪渣等污染水体物质的行为处罚。",5.0,1.0
2019.0,"龙岗区","e52153d5-1d11-4e97-99d9-68549045ea62",1.0,"11440307MB2D2805X7020451","未按水土保持方案要求采取有效的水保措施行为处罚",5.0,1.0
2019.0,"龙岗区","afe93a97-46b1-464a-9daf-bfec4f484c78",1.0,"11440300695587927L020247","对擅自迁移、拆除不可移动文物的行政处罚",5.0,1.0
2019.0,"龙岗区","07b03b9d-6196-480f-bcc2-394ea19c894f",1.0,"1144030757002301X3020035","对建设单位未经批准进行临时建设；未按批准内容进行临时建设；临时建筑物、构筑物超过批准期限不拆除的行政处罚",5.0,1.0
2019.0,"龙岗区","b8f05563-b2f0-458d-81fd-b160436828b7",1.0,"1144030700755150X8020005","对供应商在政府采购活动中违法行为的处罚",5.0,1.0
2019.0,"龙岗区","655b1287-c842-4b29-8e4c-00664a06339a",1.0,"11440300MB2C93125R020090","对未制定危险废物意外事故防范措施和应急预案的处罚",5.0,1.0
2019.0,"龙岗区","bda2dfca-ac8d-4ec0-a194-c1c1327e3cbc",1.0,"114403070075517020020077","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",5.0,1.0
2019.0,"龙岗区","baea6f0d-0327-42b2-aaa9-a3917456f321",1.0,"11440307MB2D2805X7020449","城镇排水设施覆盖范围内的排水单位和个人，应当按照国家有关规定将污水排入城镇排水设施。",5.0,1.0
2019.0,"龙岗区","66f90cd2-de75-4db4-848f-904272e0e2d9",1.0,"11440307MB2D2805X7020442","未按照排水许可证要求排水",5.0,1.0
2019.0,"龙岗区","7511e65c-6960-4ece-87af-23d9a5bceb0b",1.0,"11440307MB2D2805X7020447","在雨水、污水流地区，不得将污水排入雨水管网",5.0,1.0
2019.0,"龙岗区","598d821f-11db-443c-ab83-7e3c0a214cff",1.0,"11440307MB2D2805X7020444","未按照排水许可证要求向市政排水设施排水。",5.0,1.0
2019.0,"龙岗区","5b52eb38-13ad-4e59-b2ec-8518cf96e992",1.0,,,5.0,1.0
2019.0,"龙华区","72220ae9-d6b8-4f63-92d6-0d87e14c3422",8.0,"114403000539605231020288","对施工单位项目负责人未按照本规定现场履职或者组织限期整改的；施工单位未按照本规定进行施工监测和安全巡视；未按照本规定组织危大工程验收；发生险情或者事故时，未采取应急处置措施；未按照本规定建立危大工程安全管理档案的行政处罚",1.0,1.0
2019.0,"龙华区","31a82bb2-aebe-438a-a9a2-c9ba846ec875",5.0,"114403000539605231020129","对建设单位或者业主大会、业主委员会擅自采用协议方式选聘物业服务企业的处罚",2.0,1.0
2019.0,"龙华区","39a8f0e6-d992-49a2-8052-106e6e066324",4.0,"11440300058963010Y020005","对未经批准或者采取欺骗手段骗取批准,非法占用土地的行为的行政处罚",3.0,1.0
2019.0,"龙华区","cd1d7fe8-9fb1-4397-88ed-fd25f8bcd84c",2.0,"114403000539605231020295","对擅自改变物业管理区域内按照规划建设的公共建筑和共用设施用途；擅自占用、挖掘物业管理区域内道路、场地，损害业主共同利益；擅自利用物业共用部位、共用设施设备进行经营；破坏或者擅自改变房屋外观；违法搭建建筑物、构筑物",4.0,1.0
2019.0,"龙华区","3f2c734c-14b2-43ac-86d1-e9af7d10d5eb",2.0,"114403000539605231020154","对投标人以他人名义投标或以其他方式弄虚作假，骗取中标的行政处罚",4.0,1.0
2019.0,"龙华区","334f528f-20a2-4e29-94c4-96c8c7b746eb",2.0,"11440300058963010Y020012","对建设单位未经批准进行临时建设；未按批准内容进行临时建设；临时建筑物、构筑物超过批准期限不拆除的行政处罚",4.0,1.0
2019.0,"龙华区","f0e081f7-8bf3-4778-9899-4dbc30fadc93",1.0,"11440300695587927L020375","对擅自从事点播影院、点播院线电影放映、发行活动的行政处罚",7.0,1.0
2019.0,"龙华区","a0a6f260-c573-4d39-ae2b-2155a69ab264",1.0,"11440300695587927L020340","对擅自从事电影摄制、发行、放映活动的行政处罚",7.0,1.0
2019.0,"龙华区","3fbb71ff-9463-4015-93f6-8b4f774eeb4e",1.0,"11440309MB2D27065K020117","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",7.0,1.0
2019.0,"龙华区","8a4cf858-cb4f-465b-89dc-40b9f8d1a174",1.0,"114403000539605231020347","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",7.0,1.0
2019.0,"龙华区","14d7664d-4b8e-4268-9e2a-306110dd3421",1.0,"114403000539605231020315","对施工单位未向施工现场管理人员和作业人员进行方案交底和安全技术交底；项目专职安全生产管理人员未对专项施工方案实施情况进行现场监督的行政处罚",7.0,1.0
2019.0,"龙华区","31fdd852-bb9e-4d2c-889b-9be6e5b277cd",1.0,"114403000539605231020357","对施工单位以欺骗、贿赂等不正当手段取得建筑业企业资质证书的行政处罚",7.0,1.0
2019.0,"罗湖区","18706d09-ec2e-4775-8692-0edb7021f0c5",17.0,"114403035731270177020080","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",1.0,1.0
2019.0,"罗湖区","44a682f2-10e2-4347-9bfe-00f95da183b8",9.0,"11440300695587927L020067","对变更有关事项，未按照本条例规定申请重新核发娱乐经营许可证的行政处罚",2.0,1.0
2019.0,"罗湖区","c9adda7e-7141-4777-bb85-ef266260b513",7.0,"11440300007541512Q020017","对未取得排水许可，向城镇排水设施排放污水的行政处罚",3.0,1.0
2019.0,"罗湖区","9d5f0427-ea38-499d-9bd2-2686b85ef70e",5.0,"114403035731270177020057","对用人单位有下列行为之一的处罚：（一）无理抗拒、阻挠实施劳动保障监察的；（二）不按照报送书面材料，隐瞒事实真相，出具伪证或者隐匿、毁灭证据的；（三）经责令改正拒不改正，或拒不履行行政处理决定的；（四）打击报复投诉人的",4.0,1.0
2019.0,"罗湖区","809e175d-1bdf-4284-b796-c3c6a7e3c4e4",4.0,"114403035731270177020062","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",5.0,1.0
2019.0,"罗湖区","ff277245-cfed-42fd-91c0-e1cee013d7fd",4.0,"11440300695587927L020060","对在本条例规定的禁止营业时间内营业的行政处罚",5.0,1.0
2019.0,"罗湖区","2d7c6fba-23bc-4100-be9a-2a7a036bf13e",3.0,"11440300695587927L020592","对征订、储存、运输、邮寄、投递、散发、附送其他非法出版物和出版行政主管部门明令禁止出版、印刷或者复制、发行的出版物的行政处罚",7.0,1.0
2019.0,"罗湖区","df1b3100-d0fd-4f24-bd4e-ed369231fd89",3.0,"114403035731270177020089","对用人单位使用童工的处罚",7.0,1.0
2019.0,"罗湖区","112201f7-5fad-48dd-b32a-4e9a93117434",2.0,"11440300695587927L020062","对未建立场内巡查制度，或者发现上网消费者的违法行为未予制止并向文化行政部门、公安机关举报的行政处罚",9.0,1.0
2019.0,"罗湖区","2c175373-6b8b-4561-866b-0756e31ef05e",2.0,"11440300695587927L020201","对未经批准，擅自经营高危险性体育项目的行政处罚",9.0,1.0
2019.0,"罗湖区","c2fd2115-02ac-4e24-864d-37681566277b",2.0,"114403030075418892020413","施工单位未按安全生产规章制度和安全操作规程对从业人员进行安全生产教育和培训",9.0,1.0
2019.0,"罗湖区","c89aa63f-c72a-40fa-929d-797c952ff212",2.0,,,9.0,1.0
2019.0,"罗湖区","54c3c246-b36f-4f8b-8215-30d375947099",2.0,"11440303576364296Q020170","对批发、零售、出租、放映非音像出版单位出版的音像制品或者非音像复制单位复制的音像制品的;批发、零售、出租或者放映未经国务院出版行政主管部门批准进口的音像制品的;批发、零售、出租、放映供研究、教学参考或者用于展览、展示的进口音像制品行为的处罚",9.0,1.0
2019.0,"罗湖区","edaa2802-3a27-4ca8-aaf8-75712d3d6094",2.0,,,9.0,1.0
2019.0,"罗湖区","4e2f3100-3d96-444b-a742-a838607abeda",2.0,"11440300007541512Q020471","对从事餐饮、美容美发、洗车、汽车修理、加油站等经营项目以及建设项目施工的排水单位和个人，未按照国家技术规范建设相应的隔油池、毛发收集池、沉砂池等污水预处理设施，并定期清疏，保障预处理设施正常运行的处罚",9.0,1.0
2019.0,"罗湖区","db9087fa-393b-4863-9ff1-9800f2d4aff8",2.0,"11440303MB2D24091X020224","对未按照规定对从业人员、被派遣劳动者、实习学生进行安全生产教育和培训，或者未按规定如实告知有关的安全生产事项行为的处罚",9.0,1.0
2019.0,"罗湖区","0c68b153-6d01-4323-bf6c-4872b5619fff",2.0,"11440303576364296Q020151","对娱乐场所未按照规定建立从业人员名簿、营业日志，或者发现违法犯罪行为未按规定报告的行为的处罚",9.0,1.0
2019.0,"南山区","075741dc-4464-4a00-b577-a2ba789fdf7a",32.0,"114403050075449597020099","用人单位克扣员工工资",1.0,1.0
2019.0,"南山区","b2349101-de1b-4c29-972e-62ff8ebf452d",5.0,"11440305689400206K020072","对建设单位未经批准进行临时建设；未按批准内容进行临时建设；临时建筑物、构筑物超过批准期限不拆除的行政处罚",2.0,1.0
2019.0,"南山区","d7ed60bb-740b-4a6a-add5-ec3f6c6e6922",5.0,"11440300007541512Q020018","对城镇排水与污水处理设施覆盖范围内的综合未按国家规定将污水排入城镇排水设施；在雨水、污水分流地区将污水排入雨水管网的行政处罚",2.0,1.0
2019.0,"南山区","1840dcf2-8e5e-448d-b5d3-da6b6ce62b18",4.0,"11440305689400206K020073","对未取得建设工程规划许可证；未按建设工程规划许可证的规定进行建设的行政处罚",4.0,1.0
2019.0,"南山区","48759fc2-e15d-42bd-a813-80f895084224",4.0,"11440300695587927L020002","对经营性互联网文化单位提供含有禁止内容的互联网文化产品的行政处罚",4.0,1.0
2019.0,"南山区","939f0297-df73-4beb-a1c3-57a3ce0cd3f7",3.0,"114403050075449597020022","对用人单位有下列行为之一的处罚：（一）无理抗拒、阻挠实施劳动保障监察的；（二）不按照报送书面材料，隐瞒事实真相，出具伪证或者隐匿、毁灭证据的；（三）经责令改正拒不改正，或拒不履行行政处理决定的；（四）打击报复投诉人的",6.0,1.0
2019.0,"南山区","d9d8fd59-9193-4f23-b4ce-d53fe9352870",3.0,"11440305007542160G020324","建设单位在领取施工许可证或者开工报告前，应当按照国家有关规定办理工程质量监督手续",6.0,1.0
2019.0,"南山区","86269ee3-cde9-48de-a075-eefa70aaddd7",3.0,"11440305007542160G020236","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",6.0,1.0
2019.0,"南山区","10654a1e-0733-46a7-9bbf-2b696bc228c4",3.0,"11440305007542160G020323","未办理施工许可证的工程，施工单位不得进场施工。",6.0,1.0
2019.0,"南山区","6479258c-f1ab-4b5c-920e-849af448fed0",3.0,"11440305007542160G020336","施工单位、监理单位未按照本规定建立危大工程安全管理档案的行政处罚",6.0,1.0
2019.0,"坪山区","6f3da472-477f-4715-a489-c00e8437f676",11.0,"114403005731055040020037","对买卖或者以其他形式非法转让土地的行为的行政处罚",1.0,1.0
2019.0,"坪山区","acdccd70-f3eb-4154-876d-a1ec1d141cc3",10.0,"114403006939536635020381","对建设单位、施工单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",2.0,1.0
2019.0,"坪山区","0ef16bd2-5ed6-480d-b45f-3225334b89a2",4.0,"114403006939536635020281","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",3.0,1.0
2019.0,"坪山区","540e3771-2cf1-4fb5-a196-6c23ec6a79a1",4.0,"114403005731055040020038","对建设单位未经批准进行临时建设；未按批准内容进行临时建设；临时建筑物、构筑物超过批准期限不拆除的行政处罚",3.0,1.0
2019.0,"坪山区","dc495c45-3984-453f-a497-4c9f3946963e",4.0,"114403006939536635020231","对施工单位违反工程建设强制性标准的行政处罚",3.0,1.0
2019.0,"坪山区","3f68ffb4-be48-4690-b6e0-89d079914b55",3.0,"114403006939536635020154","对建设单位或者施工单位将建筑废弃物交给个人、未取得道路货物运输营运资质的运输单位或者未取得本办法第十九条规定的车辆检测合格证明的车辆运输等的处罚",6.0,1.0
2019.0,"坪山区","996fdda6-1e52-4d61-9459-e299d149c047",2.0,"114403006939536635020130","对施工企业开工前不申请安全前提条件审查或者审查不合格而擅自开工的处罚",7.0,1.0
2019.0,"坪山区","f50b9648-b46d-45f2-89be-d2e9fb872e43",2.0,"114403006939536635020242","对建设单位未组织竣工验收，擅自交付使用；验收不合格，擅自交付使用；对不合格的建设工程按照合格工程验收，或未按技术标准和国家有关规定进行工程竣工验收的行政处罚",7.0,1.0
2019.0,"坪山区","2d0760d2-8fb3-4c94-85d6-7b7627d2b04e",2.0,"114403006939536635020272","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",7.0,1.0
2019.0,"坪山区","9fd1930c-6ddb-40ef-9a74-f7fbd910010e",1.0,"11440300MB2C45246C020029","对用人单位违反规定，未建立、保存相关台账，或者伪造相关台账的处罚",10.0,1.0
2019.0,"坪山区","e9dc0ad3-bb62-416d-b615-ee17cffeb4a2",1.0,"11440310MB2D2979XL020141","对从事危及城镇排水设施安全的活动的行政处罚",10.0,1.0
2019.0,"坪山区","839e8f48-e59a-4054-84d1-975a9219ef47",1.0,"114403005731055040020010","对违法占用耕地建窑、建坟或者擅自在耕地上建房、挖砂、采石、采矿、取土等，破坏种植条件，或者因开发土地造成土地荒漠化、盐渍化的行为的行政处罚",10.0,1.0
2019.0,"坪山区","d3eb772b-de4d-4d85-b788-a2c0eebd2c0c",1.0,"11440310MB2D2979XL020001","对采集发菜，或者在水土流失重点预防区和重点治理区铲草皮、挖树兜、滥挖虫草、甘草、麻黄等行为的处罚",10.0,1.0
2019.0,"坪山区","16037de9-0f97-481e-a3df-d37d28ee7e04",1.0,"11440300695587927L020063","对接纳未成年人进入营业场所的刑事处罚",10.0,1.0
2019.0,"坪山区","907eab43-119d-4f68-a9c3-b354d44d84f1",1.0,"11440310MB2D2979XL020463","将油污、施工泥浆等直接排入排水设施的处罚",10.0,1.0
2019.0,"坪山区","8ec93295-904e-4210-915d-f60b6d2cd256",1.0,"11440300MB2C45246C020039","对用人单位使用童工的处罚",10.0,1.0
2019.0,"坪山区","73709c54-c4bc-43b2-9f34-64f4d43c1822",1.0,"11440300007541512Q020121","对未经批准覆盖或填堵河道，因水系调整覆盖或填堵河道不符合河道行洪、输水、航运和环保要求，河道覆盖单位或填堵单位不承担防洪排涝、水质保护、工程安全、日常清淤维护责任和费用的处罚",10.0,1.0
2019.0,"坪山区","313d2168-ed00-40cd-b53c-cbfa4f4256dd",1.0,"114403006939536635020118","对物业服务企业未按期公布物业专项维修资金收支情况的处罚",10.0,1.0
2019.0,"坪山区","425e2ca6-68b5-4530-a9db-fb5ff67242ad",1.0,"11440310MB2D2979XL020462","对在河道管理范围内倾倒、排放泥浆、粪渣等污染水体物质的处罚",10.0,1.0
2019.0,"坪山区","89ab8a3a-fecc-4130-87ef-c4a51f58dd98",1.0,"114403006939536635020064","对施工单位项目负责人未按照本规定现场履职或者组织限期整改的；施工单位未按照本规定进行施工监测和安全巡视；未按照本规定组织危大工程验收；发生险情或者事故时，未采取应急处置措施；未按照本规定建立危大工程安全管理档案的行政处罚",10.0,1.0
2019.0,"坪山区","cf9fb090-7908-4dd7-a084-80950f135f57",1.0,"114403006939536635020192","对施工单位未向施工现场管理人员和作业人员进行方案交底和安全技术交底；项目专职安全生产管理人员未对专项施工方案实施情况进行现场监督的行政处罚",10.0,1.0
2019.0,"坪山区","d5641553-d166-43b5-994e-4c7a50a845c1",1.0,"11440310MB2D2979XL020079","对在河道管理范围内堆放、倾倒余泥渣土、垃圾及其他固体废弃物或者设置阻碍行洪物以及从事其他破坏河道水环境或者防洪安全的活动的，实施暂扣作业工具",10.0,1.0
2019.0,"坪山区","5272c77d-c15b-4335-a799-642478f78e18",1.0,"114403006939536635020063","对监理单位未按照本规定编制监理实施细则；未对危大工程施工实施专项巡视检查；未按照本规定参与组织危大工程验收；未按照本规定建立危大工程安全管理档案的行政处罚",10.0,1.0
2019.0,"市级","f025bbe3-51d2-45e8-9bf2-b5c8931c6c31",14.0,"11440300693981103B020052","未将事故隐患排查治理情况如实记录",1.0,1.0
2019.0,"市级","c3ea8fa4-3f37-46d2-b99b-f14c3f79ac32",10.0,"11440300MB2C94128A020204","对违反捕捞许可证关于作业类型、时限的规定进行捕捞政处罚",2.0,1.0
2019.0,"市级","f67ccfb3-b637-4ef9-b88a-e150539947c6",6.0,"11440300693981103B020069","未按规定对危大工程进行巡视",3.0,1.0
2019.0,"市级","a00c36b2-c09c-4f9a-b72d-3a0a1de26188",6.0,"11440300MB2C94128A020208","对违反关于禁渔区的规定进行捕捞的处罚",3.0,1.0
2019.0,"市级","15fa9087-e93e-4a65-af1c-b8b3bce0a5d2",6.0,"11440300693981103B020055","对检查发现的安全事故隐患未立即处理或及时报告",3.0,1.0
2019.0,"市级","8a0b373e-7df9-45d9-a944-4bfe279d87e2",5.0,"11440300MB2C94128A020202","对违反捕捞许可证关于场所的规定进行捕捞的处罚",6.0,1.0
2019.0,"市级","b1bd383a-d614-4d96-86a1-0149727966ed",5.0,"11440300693981103B020053","未采取有效防尘降尘措施",6.0,1.0
2019.0,"市级","532e4bca-4dfd-43ee-af79-2f5a404a59c3",4.0,"11440300MB2C94128A020220","对船舶拒不执行离港、禁止离港、停航、改航、停止作业等决定的处罚",8.0,1.0
2019.0,"市级","76af49a4-19a0-4e89-8dd1-0fb9a51208d7",3.0,"11440300MB2C94128A020346","对未经批准或者不按批准的范围、方式开采海砂的处罚",9.0,1.0
2019.0,"市级","3528c2bc-6411-4947-806c-9d0f042801a3",3.0,"11440300693981103B020139","未按照规定建立安全管理档案资料",9.0,1.0
2019.0,"市级","f5b34192-6dd1-4e5f-b496-2b36e87e34c3",3.0,"11440300693981103B020118","对施工单位的违法行为未予以制止或报告",9.0,1.0
2019.0,"市级","1ace25ab-a19b-4339-876a-59f62e3f229e",3.0,"11440300MB2C94128A020269","对未依法取得捕捞许可证擅自进行捕捞的行政处罚",9.0,1.0
2019.0,"盐田区","ab41eab5-c3d0-4df2-8ae1-2bf05af964b4",2.0,"11440308MB2D2899XW020310","排水户未取得污水排入排水管网许可证向城镇排水设施排放污水的或者不按照污水排入排水管网许可证的处罚",1.0,1.0
2019.0,"盐田区","f9510fcd-d7d1-433c-867a-bd036e5a0eec",2.0,"11440308007544377C020030","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",1.0,1.0
2019.0,"盐田区","648a56e7-885f-46de-803b-8cdcf3d28225",2.0,"11440300007541512Q020011","对在城镇排水与污水处理设施覆盖范围内，未按国家规定将污水排入城镇排水设施，或在雨水、污水分流地区将污水排入雨水管网的行政处罚",1.0,1.0
2019.0,"盐田区","708ef81a-3fee-4bb3-84de-f87f626e1a47",2.0,"11440308MB2D2899XW020087","对从事危及城镇排水与污水处理设施安全活动的处罚",1.0,1.0
2019.0,"盐田区","3c2645c1-edd3-4ba3-a619-a2704469981d",2.0,"11440308007544510U020176","对监理单位未按照本规定编制监理实施细则；未对危大工程施工实施专项巡视检查；未按照本规定参与组织危大工程验收；未按照本规定建立危大工程安全管理档案的行政处罚",1.0,1.0
2019.0,"盐田区","e3ecdda6-5d99-415c-afef-0424ae825d31",2.0,"11440308007544510U020154","对施工单位项目负责人未按照本规定现场履职或者组织限期整改的；施工单位未按照本规定进行施工监测和安全巡视；未按照本规定组织危大工程验收；发生险情或者事故时，未采取应急处置措施；未按照本规定建立危大工程安全管理档案的行政处罚",1.0,1.0
2019.0,"盐田区","e89bf6b1-ccf5-46f2-8103-97e8ec8b53a4",1.0,"11440308007544377C020114","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",7.0,1.0
2019.0,"盐田区","e0b6f54b-7d8d-4e0e-8a86-61b0b808eaba",1.0,"11440300007541512Q020285","对在河道、滩地上倾倒矿碴、炉碴、煤灰、泥土、砖石、瓦砾、陶瓷碎片、垃圾行为的处罚",7.0,1.0
2019.0,"盐田区","c9adda7e-7141-4777-bb85-ef266260b513",1.0,"11440300007541512Q020017","对未取得排水许可，向城镇排水设施排放污水的行政处罚",7.0,1.0
2019.0,"盐田区","05a97618-0b7e-4fbb-9676-9c2ca60db511",1.0,"11440308007544377C020034","对用人单位有下列行为之一的处罚：（一）无理抗拒、阻挠实施劳动保障监察的；（二）不按照报送书面材料，隐瞒事实真相，出具伪证或者隐匿、毁灭证据的；（三）经责令改正拒不改正，或拒不履行行政处理决定的；（四）打击报复投诉人的",7.0,1.0
2019.0,"盐田区","245df4ed-c97a-4687-9103-752df1f7c6e9",1.0,"11440308007544377C020003","对用人单位违反规定，以担保或者其他名义向劳动者收取财物的处罚",7.0,1.0
2019.0,"盐田区","bc8df5f8-00d3-44ea-8dd5-643971800b37",1.0,"114403085670868530020005","对未取得建设工程规划许可证；未按建设工程规划许可证的规定进行建设的行政处罚",7.0,1.0
