"YEAR","PUNISH_HANGYE","POWER_ID","POWER_COUNT","PUNISH_QUYU","POWER_CODE","POWER_NAME","RANK_COUNT","COUNTIN"
2018.0,"文体","480207e6-5399-4c0d-b457-993095c570bd",3.0,"福田区","11440300695587927L020602","对未经批准，擅自从事出版物发行业务的行政处罚",5.0,1.0
2018.0,"文体","7bb06c8b-0b1a-449e-b73b-79d230886a43",3.0,"福田区","11440300695587927L020533","对从事包装装潢印刷品印刷经营活动的企业擅自留存委托印刷的包装装潢印刷品的成品、半成品、废品和印板、纸型、印刷底片、原稿等的行政处罚",5.0,1.0
2018.0,"文体","658cefa8-260c-4bce-8791-c2728d254016",2.0,"福田区","11440304593014589K020007","未经许可擅自从事电影放映活动",9.0,1.0
2018.0,"文体","c89a2add-3060-4841-ab17-5730057cccbf",2.0,"福田区","11440304593014589K020008","获得《网络文化经营许可证》的网络游戏经营单位变更单位名称、网站域名、法定代表人或者主要负责人、注册地址、经营地址、股权结构以及许可经营范围的，应当自变更之日起20日内向原发证机关办理变更或者备案手续。",9.0,1.0
2018.0,"文体","fb47117e-be08-4b91-a366-37000a3bffd1",2.0,"福田区","11440300695587927L020079","对未在显著位置悬挂娱乐经营许可证、未成年人禁入或者限入标志的行政处罚",9.0,1.0
2018.0,"文体","da2f93a3-ef66-401f-a639-be6b1f512369",2.0,"福田区","11440304593014589K020004","未保证经营期间具有不低于规定数量的社会体育指导人员和救助人员",9.0,1.0
2018.0,"文体","8eb7f54c-eb98-40fb-a152-d6f900347b66",2.0,"福田区","11440300695587927L020070","对未悬挂《网络文化经营许可证》或者未成年人禁入标志的刑事处罚",9.0,1.0
2018.0,"文体","2000cdbf-e818-4c04-a2c4-75959266fb73",2.0,"福田区","11440304593014589K020006","娱乐场所应当建立营业日志，记载营业期间从业人员的工作职责、工作时间、工作地点；营业日志不得删改，并应当留存60日备查。",9.0,1.0
2018.0,"文体","1c4298ae-b36a-4c96-b982-1a33ddc8e15e",2.0,"福田区","11440304593014589K020002","娱乐场所改建、扩建营业场所或者变更场地、主要设施设备、投资人员，或者变更娱乐经营许可证载明的事项的，应当向原发证机关申请重新核发娱乐经营许可证，并向公安部门备案；需要办理变更登记的，应当依法向工商行政管理部门办理变更登记。",9.0,1.0
2018.0,"文体","c53425db-b4c2-4d68-a9cf-870eb2e7f079",6.0,"光明区","11440300MB2D287034020035","对在规定的营业时间以外营业、接纳未成年人进入营业场所、经营非网络游戏、 擅自停止实施经营管理技术措施、未悬挂《网络文化经营许可证》或者未成年人禁入标志等行为的处罚",1.0,1.0
2018.0,"文体","175285a7-158f-4ff7-96de-b2b62b2a5670",3.0,"光明区","11440300695587927L020190","对未按照规定取得高危险性体育项目经营许可证，或者高危险性体育项目经营许可证有效期届满没有依法办理延续手续，擅自经营的行政处罚",2.0,1.0
2018.0,"文体","2322b0df-923e-4e2b-94e7-36f4c12c2185",1.0,"光明区","11440300695587927L020494","对没有建立承印验证制度、承印登记制度、印刷品保管制度、印刷品交付制度、印刷活动残次品销毁制度等的行政处罚",3.0,1.0
2018.0,"文体","6d1dd5e6-102a-4762-a04a-59051769550c",32.0,"龙岗区","11440307MB2D289576020059","对擅自从事互联网上网服务经营活动的行为的处罚",1.0,1.0
2018.0,"文体","40e2dfe6-eb8e-4247-9cb4-f4a4e8f26d79",17.0,"龙岗区","11440300695587927L020045","对娱乐场所未按照本条例规定建立从业人员名簿、营业日志，或者发现违法犯罪行为未按照本条例规定报告的行政处罚",2.0,1.0
2018.0,"文体","112201f7-5fad-48dd-b32a-4e9a93117434",15.0,"龙岗区","11440300695587927L020062","对未建立场内巡查制度，或者发现上网消费者的违法行为未予制止并向文化行政部门、公安机关举报的行政处罚",3.0,1.0
2018.0,"文体","2322b0df-923e-4e2b-94e7-36f4c12c2185",7.0,"龙岗区","11440300695587927L020494","对没有建立承印验证制度、承印登记制度、印刷品保管制度、印刷品交付制度、印刷活动残次品销毁制度等的行政处罚",4.0,1.0
2018.0,"文体","0c11b143-f1ee-4b50-af13-e8a50c086f7b",6.0,"龙岗区","11440307MB2D289576020153","对在规定的营业时间以外营业、接纳未成年人进入营业场所、经营非网络游戏、擅自停止实施经营管理技术措施、未悬挂《网络文化经营许可证》或者未成年人禁入标志等行为的处罚",5.0,1.0
2018.0,"文体","ead7821b-bcda-4501-8bc7-f10046228fdc",5.0,"龙岗区","11440307MB2D289576020100","对未经批准，擅自从事出版物发行业务行为的处罚",6.0,1.0
2018.0,"文体","7ce8566c-0bfb-4965-b5cd-e24e3135154c",4.0,"龙岗区","11440300695587927L020069","对歌舞娱乐场所接纳未成年人的行政处罚",7.0,1.0
2018.0,"文体","d5e3e62d-7cce-4e07-9447-56d000942133",3.0,"龙岗区","11440300695587927L020716","对印刷或者复制单位接受非出版单位和个人的委托印刷或者复制出版物的行政处罚",8.0,1.0
2018.0,"文体","44a682f2-10e2-4347-9bfe-00f95da183b8",3.0,"龙岗区","11440300695587927L020067","对变更有关事项，未按照本条例规定申请重新核发娱乐经营许可证的行政处罚",8.0,1.0
2018.0,"文体","6ec3f37f-1681-4686-9190-362aa63426e9",3.0,"龙岗区","11440300695587927L020068","对未按规定核对、登记上网消费者的有效身份证件或者记录有关上网信息的行政处罚",8.0,1.0
2018.0,"文体","716f9bd7-386a-453a-a4d9-d9cf2f586eba",3.0,"龙岗区","11440300695587927L020528","对变更名称、法定代表人或者负责人、住所或者经营场所等主要登记事项，或者终止印刷经营活动，不向原批准设立的出版行政部门备案的行政处罚",8.0,1.0
2018.0,"文体","ff277245-cfed-42fd-91c0-e1cee013d7fd",6.0,"龙华区","11440300695587927L020060","对在本条例规定的禁止营业时间内营业的行政处罚",1.0,1.0
2018.0,"文体","3d973539-c219-4b50-a5e4-8f64a237c445",3.0,"龙华区","11440309MB2D27241G020069","对娱乐场所未按照规定建立从业人员名簿、营业日志，或者发现违法犯罪行为未按规定报告的行为的处罚",2.0,1.0
2018.0,"文体","a85ab2bd-94df-45e6-b47a-102a1d18ba0f",2.0,"龙华区","11440309MB2D27241G020205","对没按规定办理高危险性体育项目经营活动的行政处罚",3.0,1.0
2018.0,"文体","548da050-e851-4089-b0b4-d3b6fec17cdf",2.0,"龙华区","11440300695587927L020695","对未经批准，擅自设立出版物的出版、印刷或者复制、进口单位，或者擅自从事出版物的出版、印刷或者复制、进口、发行业务，假冒出版单位名称或者伪造、假冒报纸、期刊名称出版出版物的行政处罚",3.0,1.0
2018.0,"文体","287f0e80-44f9-4721-a753-d1a34b2087b3",2.0,"龙华区","11440309MB2D27241G020109","对未经批准，擅自从事出版物发行业务行为的处罚",3.0,1.0
2018.0,"文体","328dba5f-8875-4ced-96b7-4ba246e425c1",2.0,"龙华区","11440309MB2D27241G020125","对未经批准，擅自设立出版物的出版、印刷或者复制、进口单位，或者擅自从事出版物的出版、印刷或者复制、进口、发行业务，假冒出版单位名称或者伪造、假冒报纸、期刊名称出版出版物行为的处罚",3.0,1.0
2018.0,"文体","40d127f5-e5b9-4892-9d3c-3d7ce0e3277d",1.0,"龙华区","11440300695587927L020065","对设置未经文化主管部门内容核查的游戏游艺设备的行政处罚",7.0,1.0
2018.0,"文体","5c96db80-da66-42b1-8cb2-912485a50c6c",1.0,"龙华区","11440300695587927L020028","对未经批准，擅自从事经营性互联网文化活动的行政处罚",7.0,1.0
2018.0,"文体","2322b0df-923e-4e2b-94e7-36f4c12c2185",1.0,"龙华区","11440300695587927L020494","对没有建立承印验证制度、承印登记制度、印刷品保管制度、印刷品交付制度、印刷活动残次品销毁制度等的行政处罚",7.0,1.0
2018.0,"文体","716f9bd7-386a-453a-a4d9-d9cf2f586eba",1.0,"龙华区","11440300695587927L020528","对变更名称、法定代表人或者负责人、住所或者经营场所等主要登记事项，或者终止印刷经营活动，不向原批准设立的出版行政部门备案的行政处罚",7.0,1.0
2018.0,"文体","2c175373-6b8b-4561-866b-0756e31ef05e",1.0,"龙华区","11440300695587927L020201","对未经批准，擅自经营高危险性体育项目的行政处罚",7.0,1.0
2018.0,"文体","0c68b153-6d01-4323-bf6c-4872b5619fff",13.0,"罗湖区","11440303576364296Q020151","对娱乐场所未按照规定建立从业人员名簿、营业日志，或者发现违法犯罪行为未按规定报告的行为的处罚",1.0,1.0
2018.0,"文体","ff277245-cfed-42fd-91c0-e1cee013d7fd",11.0,"罗湖区","11440300695587927L020060","对在本条例规定的禁止营业时间内营业的行政处罚",2.0,1.0
2018.0,"文体","3c4eb044-6a9a-4840-adbf-a411ab10658c",7.0,"罗湖区","11440300695587927L020210","对经营者未按规定设置足够的社会体育指导人员和救助人员，或社会体育指导人员和救助人员未持证上岗，并佩戴能标明其身份的醒目标识的行政处罚",3.0,1.0
2018.0,"文体","f1e1f41c-e8d4-4ca8-8ba8-dfaec00264d1",7.0,"罗湖区","11440303576364296Q020119","对在规定的营业时间以外营业、接纳未成年人进入营业场所、经营非网络游戏、擅自停止实施经营管理技术措施、未悬挂《网络文化经营许可证》或者未成年人禁入标志等行为的处罚",3.0,1.0
2018.0,"文体","4443bd2e-63fa-4ab5-ac0f-fd4525244357",6.0,"罗湖区","11440303576364296Q020044","对未经批准，擅自设立出版物的出版、印刷或者复制、进口单位，或者擅自从事出版物的出版、印刷或者复制、进口、发行业务，假冒出版单位名称或者伪造、假冒报纸、期刊名称出版出版物行为的处罚",5.0,1.0
2018.0,"文体","917f880b-7070-46ce-ba96-5413f6a4adf0",5.0,"罗湖区","11440303576364296Q020215","对未经批准，擅自从事出版物发行业务行为的处罚",6.0,1.0
2018.0,"文体","6aa9a43e-1cec-4bfb-bcc6-c025d49af005",5.0,"罗湖区","11440303576364296Q020207","对征订、储存、运输、邮寄、投递、散发、附送《出版物市场管理规定》第二十条所列出版物行为的处罚",6.0,1.0
2018.0,"文体","29d0a53a-1774-49ff-adaa-c3ec6052a40c",3.0,"罗湖区","11440303576364296Q020091","对擅自从事互联网上网服务经营活动的行为的处罚",8.0,1.0
2018.0,"文体","44a682f2-10e2-4347-9bfe-00f95da183b8",3.0,"罗湖区","11440300695587927L020067","对变更有关事项，未按照本条例规定申请重新核发娱乐经营许可证的行政处罚",8.0,1.0
2018.0,"文体","112201f7-5fad-48dd-b32a-4e9a93117434",2.0,"罗湖区","11440300695587927L020062","对未建立场内巡查制度，或者发现上网消费者的违法行为未予制止并向文化行政部门、公安机关举报的行政处罚",10.0,1.0
2018.0,"文体","c332b355-f639-4aa0-9842-69ce8ed13ebb",2.0,"罗湖区","11440303576364296Q020213","对发行其他非法出版物和出版行政主管部门明令禁止出版、印刷或者复制、发行的出版物行为的处罚",10.0,1.0
2018.0,"文体","54c3c246-b36f-4f8b-8215-30d375947099",2.0,"罗湖区","11440303576364296Q020170","对批发、零售、出租、放映非音像出版单位出版的音像制品或者非音像复制单位复制的音像制品的;批发、零售、出租或者放映未经国务院出版行政主管部门批准进口的音像制品的;批发、零售、出租、放映供研究、教学参考或者用于展览、展示的进口音像制品行为的处罚",10.0,1.0
2018.0,"文体","ee6bf59a-a179-4a90-b0a1-cd5446804fa4",12.0,"南山区","11440300695587927L020017","对提供含有禁止内容的网络游戏产品和服务的行政处罚",1.0,1.0
2018.0,"文体","ff277245-cfed-42fd-91c0-e1cee013d7fd",11.0,"南山区","11440300695587927L020060","对在本条例规定的禁止营业时间内营业的行政处罚",2.0,1.0
2018.0,"文体","48759fc2-e15d-42bd-a813-80f895084224",5.0,"南山区","11440300695587927L020002","对经营性互联网文化单位提供含有禁止内容的互联网文化产品的行政处罚",3.0,1.0
2018.0,"文体","480207e6-5399-4c0d-b457-993095c570bd",3.0,"南山区","11440300695587927L020602","对未经批准，擅自从事出版物发行业务的行政处罚",4.0,1.0
2018.0,"文体","3bd3d661-73d7-46e2-a956-11c7d896b0c9",2.0,"南山区","11440305MB2D29706W020034","对未经批准，擅自从事网络出版服务，或者擅自上网出版网络游戏（含境外著作权人授权的网络游戏）行为的处罚",5.0,1.0
2018.0,"文体","8eb7f54c-eb98-40fb-a152-d6f900347b66",2.0,"南山区","11440300695587927L020070","对未悬挂《网络文化经营许可证》或者未成年人禁入标志的刑事处罚",5.0,1.0
2018.0,"文体","3ea2ffa5-ba7b-4cbe-9e7d-4de77069d22c",1.0,"南山区","11440300695587927L020691","对擅自从事互联网上网服务经营活动的行政处罚",7.0,1.0
2018.0,"文体","6bc6d550-832e-4b3e-a2ba-013e1af772f4",1.0,"南山区","11440300695587927L020321","对传播的视听节目内容违反规定的行政处罚",7.0,1.0
2018.0,"文体","f355436d-7117-47ac-9d30-f589bb750684",1.0,"南山区","11440305MB2D29706W020133","对在规定的营业时间以外营业、接纳未成年人进入营业场所、经营非网络游戏、擅自停止实施经营管理技术措施、未悬挂《网络文化经营许可证》或者未成年人禁入标志等行为的处罚",7.0,1.0
2018.0,"文体","8b6b519f-09e9-4fb2-b9f1-0b79788c3950",1.0,"南山区","11440305MB2D29706W020062","对未在显著位置悬挂娱乐经营许可证、未成年人禁入或者限入标志的处罚",7.0,1.0
2018.0,"文体","be489615-31b9-4d99-905e-d02d377c1026",1.0,"南山区","11440305MB2D29706W020122","对传播的视听节目内容违反《互联网视听节目服务管理规定》的",7.0,1.0
2018.0,"文体","1e993acf-70aa-4c30-997e-4bf557c3c20e",1.0,"南山区","11440300695587927L020589","对未经批准，擅自从事网络出版服务，或者擅自上网出版网络游戏(含境外著作权人授权的网络游戏)的行政处罚",7.0,1.0
2018.0,"文体","f910eaa9-9dfc-4ef7-a1bc-293e2af7811e",1.0,"南山区","11440305MB2D29706W020168","对未经批准，擅自出售演出门票的行为的处罚",7.0,1.0
2018.0,"文体","81f71f85-be6f-4e2f-a3be-1ef8fafda85c",1.0,"南山区","11440305MB2D29706W020121","对擅自从事互联网视听节目服务行为的处罚",7.0,1.0
2018.0,"文体","d7ef3739-df5c-46c3-b531-0fca61f0592b",1.0,"南山区","11440305MB2D29706W020033","对征订、储存、运输、邮寄、投递、散发、附送《出版物市场管理规定》第二十条所列出版物行为的处罚",7.0,1.0
2018.0,"文体","16037de9-0f97-481e-a3df-d37d28ee7e04",5.0,"坪山区","11440300695587927L020063","对接纳未成年人进入营业场所的刑事处罚",1.0,1.0
2018.0,"文体","61220e6b-b4e0-4a15-8749-4b50d72e4a6f",2.0,"坪山区","11440310MB2D088845020091","对擅自从事互联网上网服务经营活动的行为的处罚",2.0,1.0
2018.0,"文体","ba146b6a-9be8-4394-89f4-7e22ef6fb7ee",2.0,"市级","11440300695587927L020732","对未经许可经营旅行社业务的行政处罚",1.0,1.0
2018.0,"文体","5237afdc-3611-43a3-a3c0-a7a034a0f9fd",2.0,"市级","11440300695587927L020728","对旅行社未经许可经营出境旅游或边境旅游业务的行政处罚",1.0,1.0
2018.0,"文体","1f21835d-5083-428e-9a71-7146c38835a7",1.0,"市级","11440300695587927L020733","对旅行社与旅游者签订的旅游合同未载明本条例第二十八条规定的事项的行政处罚",3.0,1.0
2018.0,"文体","3b0984db-29c9-4d1e-934b-21671d0a8dfc",1.0,"市级","11440300695587927L020727","对旅行社向不合格的供应商订购产品和服务的行政处罚",3.0,1.0
2018.0,"住建","5efc66f5-ffe5-4957-8a08-dae3918c0d57",7.0,"宝安区","1144030600755054XN020137","对施工单位未经监理工程师检查签字认可即进入下一道工序施工",1.0,1.0
2018.0,"住建","a9844dae-0548-4ab5-9abf-9650c26eba47",7.0,"宝安区","1144030600755054XN020134","对施工单位隐瞒有关真实情况或者提供虚假材料申请建筑业企业施工单位资质的行政处罚",1.0,1.0
2018.0,"住建","60819f4f-7adc-4f0f-839c-ebb667605cdc",5.0,"宝安区","1144030600755054XN020139","未经监理工程签字就进入下一道工序施工",3.0,1.0
2018.0,"住建","bddeb64d-7d24-4333-8e5c-d7be52b3006b",4.0,"宝安区","1144030600755054XN020007","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",4.0,1.0
2018.0,"住建","99b2daca-5fd8-4c71-8b39-492d15da21a0",3.0,"宝安区","1144030600755054XN020024","对施工单位转包或者违法分包的处罚",5.0,1.0
2018.0,"住建","ed8af903-b74e-4ca1-89a1-7a9f24862e59",3.0,"宝安区","1144030600755054XN020011","对建设单位未组织竣工验收，擅自交付使用；验收不合格，擅自交付使用；对不合格的建设工程按照合格工程验收，或未按技术标准和国家有关规定进行工程竣工验收的行政处罚",5.0,1.0
2018.0,"住建","e68caf21-5d6d-48bd-9ebb-377514d9f81c",3.0,"宝安区","1144030600755054XN020138","对施工单位未取得施工许可证擅自施工；恶意拖欠分包企业工程款或劳务人员工资；按国家法律、法规和标准规定需要持证上岗的现场管理人员和技术工种作业人员未取得证书上岗的行政处罚",5.0,1.0
2018.0,"住建","6e3db356-c7bf-49c4-b2bb-6f7b39b3cb18",2.0,"宝安区","1144030600755054XN020038","对施工单位在施工中偷工减料，使用不合格的建筑材料、建筑构配件和设备，或有其他不按照工程设计图纸或施工技术标准、民用建筑节能强制性标准施工的行政处罚",8.0,1.0
2018.0,"住建","7d7eb539-f81e-4474-8c3c-d95116f2c4b9",2.0,"宝安区","1144030600755054XN020140","施工单位应当依法取得相应等级的资质证书，并在其资质等级许可的范围内承揽工程",8.0,1.0
2018.0,"住建","aa4738fa-1b8f-4987-b4e4-dad4db51ecf5",2.0,"宝安区","1144030600755054XN020098","对建设单位或者业主大会、业主委员会擅自采用协议方式选聘物业服务企业的处罚",8.0,1.0
2018.0,"住建","c399a787-6a3e-472b-8869-5816ba3b7a90",6.0,"大鹏新区","11440300051516031D020382","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",1.0,1.0
2018.0,"住建","2c0c345f-35ed-45f8-90b2-6874035a2551",3.0,"大鹏新区","11440300051516031D020279","对建设单位未对暂时不能开工的建设用地的裸露地面进行覆盖，或者未对超过三个月不能开工的建设用地的裸露地面进行绿化、铺装或者遮盖的行政处罚",2.0,1.0
2018.0,"住建","e2447c81-c9d3-4515-aba1-1ed0ae85e371",2.0,"大鹏新区","11440300051516031D020387","施工单位未对建筑材料、建筑构配件、设备和商品混凝土进行检验；未对涉及结构安全的试块、试件以及有关材料取样检测；明示或暗示检测机构出具虚假检测报告，篡改或伪造检测报告的；弄虚作假送检试样的行政处罚",3.0,1.0
2018.0,"住建","5df0da17-1f3e-46ce-8ba5-e18ea446f7bd",2.0,"大鹏新区","11440300051516031D020393","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",3.0,1.0
2018.0,"住建","8a7d8ee3-d0fa-4318-bd7c-37bffa97f120",1.0,"大鹏新区","11440300051516031D020033","对建设单位、使用单位未领取建设工程施工许可证擅自开工，建设地下工程；未按规定审查设计文件，擅自施工；不按工程设计图纸进行施工；在使用或装饰装修中，擅自改变地下工程结构设计；地下工程的专用设备、器材的定型、生产未执行国家统一标准的行政处罚",5.0,1.0
2018.0,"住建","09b1993c-78dc-4f9b-9743-be870ef4c74f",1.0,"大鹏新区","11440300051516031D020383","对施工单位的主要负责人、项目负责人违反规定未履行安全生产管理职责的行政处罚",5.0,1.0
2018.0,"住建","f74e767f-2f34-4fbe-bd1a-fdf82c59bdb6",4.0,"福田区","11440304007543278Q020056","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",1.0,1.0
2018.0,"住建","4f18e19a-a6e1-4154-944a-a7d3121c0455",1.0,"福田区","11440304007543278Q020024","对中标人将中标项目转让给他人；中标人将中标项目肢解后分别转让给他人；中标人违反招标投标法将中标项目的部分主体、关键性工作分包给他人、或分包人再次分包的行政处罚",2.0,1.0
2018.0,"住建","996a8022-f4e7-4498-8041-f02c98f1bd67",1.0,"福田区","11440304007543278Q020099","生产经营单位应当在有较大危险因素的生产经营场所和有关设施、设备上，设置明显的安全警示标志。",2.0,1.0
2018.0,"住建","4d81c754-9486-4c74-89e3-7bdc7e98544a",1.0,"福田区","11440304007543278Q020116","对未履行突发公共事件有关报告义务的处罚",2.0,1.0
2018.0,"住建","e2153094-6547-42d5-8d40-edb17522049c",1.0,"福田区","11440304007543278Q020115","物业管理区域内将没有防水要求的房间或者阳台改为卫生间、厨房，或者将卫生间改在下层住户的卧室、起居室（厅）、书房和厨房的上方；",2.0,1.0
2018.0,"住建","9fad6652-223f-49f9-ac1a-6decd038ea35",20.0,"光明区","11440300693991870Q020431","对施工单位未向施工现场管理人员和作业人员进行方案交底和安全技术交底；项目专职安全生产管理人员未对专项施工方案实施情况进行现场监督的行政处罚",1.0,1.0
2018.0,"住建","dbb94ecb-831c-4d6d-881b-2b9d71649fbf",3.0,"光明区","11440300693991870Q020089","对施工单位未取得施工许可证擅自施工；恶意拖欠分包企业工程款或劳务人员工资；按国家法律、法规和标准规定需要持证上岗的现场管理人员和技术工种作业人员未取得证书上岗的行政处罚",2.0,1.0
2018.0,"住建","c5d9b4aa-519c-4181-b26f-0aa8db4e3a5e",2.0,"光明区","11440300693991870Q020090","对建设单位、使用单位未领取建设工程施工许可证擅自开工，建设地下工程；未按规定审查设计文件，擅自施工；不按工程设计图纸进行施工；在使用或装饰装修中，擅自改变地下工程结构设计；地下工程的专用设备、器材的定型、生产未执行国家统一标准的行政处罚",3.0,1.0
2018.0,"住建","b0991cc2-877f-4013-86dc-d53fdab40c77",1.0,"光明区","11440300693991870Q020097","对燃气经营企业未制定本单位燃气安全事故应急预案及未按规定备案；未对燃气设施定期进行安全评估；接到燃气事故报告未及时处理的行政处罚",4.0,1.0
2018.0,"住建","5a8c6d1e-6c14-46a3-8e3c-00276bc3d43d",1.0,"光明区","11440300693991870Q020367","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",4.0,1.0
2018.0,"住建","f67f1ed1-594f-48f5-9c56-b57fb5a5da7e",1.0,"光明区","11440300693991870Q020071","对燃气经营企业未提供免费燃气入户安全检查；未按要求设置和公布服务电话、抢险抢修电话，未设专人值班的行政处罚",4.0,1.0
2018.0,"住建","ccac1a2b-ea70-47e9-ae2a-9591c0dfc7c2",1.0,"光明区","11440300693991870Q020086","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",4.0,1.0
2018.0,"住建","80204e86-49c0-431e-aac3-2edad85914ba",8.0,"龙岗区","1144030700755177XT020044","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",1.0,1.0
2018.0,"住建","e63f9d45-ad28-46f8-9613-841a030950f4",2.0,"龙岗区","1144030700755177XT020321","对未取得施工许可证、并经城市人民政府市政工程设施行政主管部门同意、并与城市桥梁的产权人签订保护协议、采取保护措施，在城市桥梁施工控制范围内从事河道疏浚、挖掘、打桩、地下管道顶进、爆破等作业的单位和个人，径行施工的行政处罚",2.0,1.0
2018.0,"住建","5bc11b15-c568-43ea-88e3-20040e28af39",1.0,"龙岗区","1144030700755177XT020234","对施工单位在施工中偷工减料，使用不合格的建筑材料、建筑构配件和设备，或有其他不按照工程设计图纸或施工技术标准、民用建筑节能强制性标准施工的行政处罚",3.0,1.0
2018.0,"住建","14d7664d-4b8e-4268-9e2a-306110dd3421",7.0,"龙华区","114403000539605231020315","对施工单位未向施工现场管理人员和作业人员进行方案交底和安全技术交底；项目专职安全生产管理人员未对专项施工方案实施情况进行现场监督的行政处罚",1.0,1.0
2018.0,"住建","8a4cf858-cb4f-465b-89dc-40b9f8d1a174",6.0,"龙华区","114403000539605231020347","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",2.0,1.0
2018.0,"住建","31fdd852-bb9e-4d2c-889b-9be6e5b277cd",6.0,"龙华区","114403000539605231020357","对施工单位以欺骗、贿赂等不正当手段取得建筑业企业资质证书的行政处罚",2.0,1.0
2018.0,"住建","3e7fcadb-9ecb-4026-b97e-eb57e24eee16",5.0,"龙华区","114403000539605231020158","对建设单位、使用单位未领取建设工程施工许可证擅自开工，建设地下工程；未按规定审查设计文件，擅自施工；不按工程设计图纸进行施工；在使用或装饰装修中，擅自改变地下工程结构设计；地下工程的专用设备、器材的定型、生产未执行国家统一标准的行政处罚",4.0,1.0
2018.0,"住建","82f1f9c4-2fca-4abe-aa12-c90a39c56df0",4.0,"龙华区","114403000539605231020163","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",5.0,1.0
2018.0,"住建","72220ae9-d6b8-4f63-92d6-0d87e14c3422",4.0,"龙华区","114403000539605231020288","对施工单位项目负责人未按照本规定现场履职或者组织限期整改的；施工单位未按照本规定进行施工监测和安全巡视；未按照本规定组织危大工程验收；发生险情或者事故时，未采取应急处置措施；未按照本规定建立危大工程安全管理档案的行政处罚",5.0,1.0
2018.0,"住建","515fe501-d060-45cb-942f-b66d5878f365",4.0,"龙华区","114403000539605231020358","对施工单位在施工中偷工减料，使用不合格的建筑材料、建筑构配件和设备，或有其他不按照工程设计图纸或施工技术标准、民用建筑节能强制性标准施工的行政处罚",5.0,1.0
2018.0,"住建","fa836d53-0115-4b6d-abdb-2fc42a619683",4.0,"龙华区","114403000539605231020326","对施工单位的主要负责人、项目负责人违反规定未履行安全生产管理职责的行政处罚",5.0,1.0
2018.0,"住建","e87a674f-7d99-4d80-a870-0a9a9a62dbae",3.0,"龙华区","114403000539605231020007","建设单位未将保证安全施工的措施或者拆除工程的有关资料报送有关部门备案的",9.0,1.0
2018.0,"住建","1fa7e679-3a95-4db2-87ec-7ec7e8830140",2.0,"龙华区","114403000539605231020025","对物业服务企业未按期公布物业专项维修资金收支情况的处罚",10.0,1.0
2018.0,"住建","1a9a903f-24f6-41e9-b616-1e70e2ebd743",2.0,"龙华区","114403000539605231020342","施工单位未对建筑材料、建筑构配件、设备和商品混凝土进行检验；未对涉及结构安全的试块、试件以及有关材料取样检测；明示或暗示检测机构出具虚假检测报告，篡改或伪造检测报告的；弄虚作假送检试样的行政处罚",10.0,1.0
2018.0,"住建","7b04a95d-bc15-4ea8-b2bb-c3ec80fbe67a",6.0,"罗湖区","114403030075418892020123","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",1.0,1.0
2018.0,"住建","8c987897-1833-48ab-be3d-0a4446c38c0a",2.0,"罗湖区","114403030075418892020033","对施工单位未按本办法第十条、第十一条规定要求采取扬尘污染防治措施的处罚",2.0,1.0
2018.0,"住建","707a1b4b-eb49-4050-a6af-0ed82c00b23b",1.0,"罗湖区","114403030075418892020377","对物业服务企业逾期未将物业专项维修资金存入专户的处罚",3.0,1.0
2018.0,"住建","347520d2-b5cf-4b00-a38d-5d65b3356a75",1.0,"罗湖区","114403030075418892020116","对施工单位的主要负责人、项目负责人违反规定未履行安全生产管理职责的行政处罚",3.0,1.0
2018.0,"住建","8e040766-a4c6-40ba-b8dc-a884e164839d",1.0,"罗湖区","114403030075418892020124","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",3.0,1.0
